,PassengerId,Survived,Pclass,Age,SibSp,Parch,Fare,Embarked_num,Sex_num,Fare
56,0.06292134831460675,1.0,0.5,0.2586076903744659,0.0,0.0,0.020494635090094415,2,3,10.5
57,0.06404494382022471,0.0,1.0,0.35285247549635584,0.0,0.0,0.014110458666029575,3,2,7.2292
58,0.0651685393258427,1.0,0.5,0.05755214878110078,0.125,0.3333333333333333,0.05416439273810667,2,3,27.75
59,0.06629213483146068,0.0,1.0,0.1329479768786127,0.625,0.3333333333333333,0.09154270340242172,2,2,46.9
60,0.06741573033707865,0.0,1.0,0.2711736617240512,0.0,0.0,0.014110458666029575,3,2,7.2292
61,0.06853932584269663,1.0,0.0,0.4722292033174164,0.0,0.0,0.15614960068643363,2,3,80.0
62,0.0696629213483146,0.0,0.0,0.5601910027645137,0.125,0.0,0.16293234896625058,2,2,83.475
63,0.07078651685393259,0.0,1.0,0.04498617743151546,0.375,0.3333333333333333,0.05445717323939373,2,2,27.9
64,0.07191011235955057,0.0,0.0,0.34656948982156316,0.0,0.0,0.05410739813385612,3,2,27.7208
65,0.07303370786516854,1.0,1.0,0.34656948982156316,0.125,0.16666666666666666,0.029757819776815374,3,2,15.2458
66,0.07415730337078652,1.0,0.5,0.35913546117114853,0.0,0.0,0.020494635090094415,2,3,10.5
67,0.07528089887640449,0.0,1.0,0.2334757476752953,0.0,0.0,0.015923941091001644,2,2,8.1583
68,0.07640449438202247,1.0,1.0,0.20834380497612465,0.5,0.3333333333333333,0.015468569817999833,2,3,7.925
69,0.07752808988764046,0.0,1.0,0.32143754712239253,0.25,0.0,0.016908073949327893,2,2,8.6625
70,0.07865168539325842,0.0,0.5,0.39683337521990447,0.0,0.0,0.020494635090094415,2,2,10.5
71,0.07977528089887641,0.0,1.0,0.19577783362653933,0.625,0.3333333333333333,0.09154270340242172,2,3,46.9
72,0.08089887640449438,0.0,0.5,0.2586076903744659,0.0,0.0,0.1434624456306609,2,2,73.5
73,0.08202247191011236,0.0,1.0,0.32143754712239253,0.125,0.0,0.028212719478023115,3,2,14.4542
74,0.08314606741573034,1.0,1.0,0.39683337521990447,0.0,0.0,0.11027245763075773,2,2,56.4958
75,0.08426966292134831,0.0,1.0,0.3088715757728072,0.0,0.0,0.014931805565640218,2,2,7.65
76,0.0853932584269663,0.0,1.0,0.34656948982156316,0.0,0.0,0.015411575213749286,2,2,7.8958
77,0.08651685393258428,0.0,1.0,0.34656948982156316,0.0,0.0,0.015712553569072387,2,2,8.05
78,0.08764044943820225,1.0,0.5,0.005152048253329982,0.0,0.3333333333333333,0.056604230248832196,2,2,29.0
79,0.08876404494382023,1.0,1.0,0.37170143252073384,0.0,0.0,0.024349578357040744,2,3,12.475
80,0.0898876404494382,0.0,1.0,0.2711736617240512,0.0,0.0,0.017566830077223785,2,2,9.0
81,0.09101123595505618,1.0,1.0,0.35913546117114853,0.0,0.0,0.018542765081513996,2,2,9.5
82,0.09213483146067417,1.0,1.0,0.34656948982156316,0.0,0.0,0.015200187691820024,4,3,7.7875
83,0.09325842696629214,0.0,0.0,0.34656948982156316,0.0,0.0,0.09193307740413781,2,2,47.1
84,0.09438202247191012,1.0,0.5,0.20834380497612465,0.0,0.0,0.020494635090094415,2,3,10.5
85,0.09550561797752809,1.0,1.0,0.4093993465694898,0.375,0.0,0.030937139635999665,2,3,15.85
86,0.09662921348314607,0.0,1.0,0.19577783362653933,0.125,0.5,0.06709553154495196,2,2,34.375
87,0.09775280898876405,0.0,1.0,0.34656948982156316,0.0,0.0,0.015712553569072387,2,2,8.05
88,0.09887640449438202,1.0,0.0,0.2837396330736366,0.375,0.3333333333333333,0.5133418122566507,2,3,263.0
89,0.1,0.0,1.0,0.2963056044232219,0.0,0.0,0.015712553569072387,2,2,8.05
90,0.10112359550561797,0.0,1.0,0.35913546117114853,0.0,0.0,0.015712553569072387,2,2,8.05
91,0.10224719101123596,0.0,1.0,0.24604171902488062,0.0,0.0,0.015330377421392339,2,2,7.8542
92,0.10337078651685394,0.0,0.0,0.5727569741140991,0.125,0.0,0.11940564777490723,2,2,61.175
93,0.10449438202247191,0.0,1.0,0.32143754712239253,0.125,0.3333333333333333,0.04015972542654215,2,2,20.575
94,0.10561797752808989,0.0,1.0,0.7361146016587082,0.0,0.0,0.014151057562208049,2,2,7.25
95,0.10674157303370786,0.0,1.0,0.34656948982156316,0.0,0.0,0.015712553569072387,2,2,8.05
96,0.10786516853932585,0.0,0.0,0.8869062578537321,0.0,0.0,0.06764049365134761,3,2,34.6542
97,0.10898876404494383,1.0,0.0,0.2837396330736366,0.0,0.16666666666666666,0.12366716556464086,3,2,63.3583
98,0.1101123595505618,1.0,0.5,0.4219653179190751,0.0,0.16666666666666666,0.044893010197349675,2,3,23.0
99,0.11123595505617978,0.0,0.5,0.4219653179190751,0.125,0.0,0.050748620223090936,2,2,26.0
100,0.11235955056179776,0.0,1.0,0.34656948982156316,0.0,0.0,0.015411575213749286,2,3,7.8958
101,0.11348314606741573,0.0,1.0,0.34656948982156316,0.0,0.0,0.015411575213749286,2,2,7.8958
102,0.11460674157303372,0.0,0.0,0.2586076903744659,0.0,0.16666666666666666,0.15085515328815924,2,2,77.2875
103,0.11573033707865168,0.0,1.0,0.4093993465694898,0.0,0.0,0.016891873428256675,2,2,8.6542
104,0.11685393258426967,0.0,1.0,0.4596632319678311,0.25,0.0,0.015468569817999833,2,2,7.925
105,0.11797752808988765,0.0,1.0,0.34656948982156316,0.0,0.0,0.015411575213749286,2,2,7.8958
106,0.11910112359550562,1.0,1.0,0.2586076903744659,0.0,0.0,0.014931805565640218,2,3,7.65
107,0.1202247191011236,1.0,1.0,0.34656948982156316,0.0,0.0,0.015175789316712771,2,2,7.775
108,0.12134831460674157,0.0,1.0,0.4722292033174164,0.0,0.0,0.015411575213749286,2,2,7.8958
109,0.12247191011235956,1.0,1.0,0.34656948982156316,0.125,0.0,0.04713766070721715,4,3,24.15
110,0.12359550561797754,0.0,0.0,0.5853229454636844,0.0,0.0,0.10149724044618187,2,2,52.0
111,0.12471910112359551,0.0,1.0,0.17692887660216136,0.125,0.0,0.028212719478023115,3,3,14.4542
112,0.1258426966292135,0.0,1.0,0.2711736617240512,0.0,0.0,0.015712553569072387,2,2,8.05
113,0.1269662921348315,0.0,1.0,0.24604171902488062,0.125,0.0,0.019177122834302632,2,3,9.825
114,0.12808988764044946,0.0,1.0,0.20834380497612465,0.0,0.0,0.028220722145058292,3,3,14.4583
115,0.12921348314606743,0.0,1.0,0.2586076903744659,0.0,0.0,0.015468569817999833,2,2,7.925
116,0.13033707865168542,0.0,1.0,0.8806232721789394,0.0,0.0,0.015126992566498259,4,2,7.75
117,0.1314606741573034,0.0,0.5,0.35913546117114853,0.125,0.0,0.04098927018018883,2,2,21.0
118,0.13258426966292136,0.0,0.0,0.2963056044232219,0.0,0.16666666666666666,0.4831284260198326,3,2,247.5208
119,0.13370786516853936,0.0,1.0,0.01985423473234481,0.5,0.3333333333333333,0.06104473451835265,2,3,31.275
120,0.13483146067415733,0.0,0.5,0.2586076903744659,0.25,0.0,0.1434624456306609,2,2,73.5
121,0.1359550561797753,0.0,1.0,0.34656948982156316,0.0,0.0,0.015712553569072387,2,2,8.05
122,0.13707865168539327,0.0,0.5,0.40311636089469716,0.125,0.0,0.058694292654020104,3,2,30.0708
123,0.13820224719101126,1.0,0.5,0.40311636089469716,0.0,0.0,0.025374310111545468,2,3,13.0
124,0.13932584269662923,0.0,0.0,0.6732847449107816,0.0,0.16666666666666666,0.15085515328815924,2,2,77.2875
125,0.1404494382022472,1.0,1.0,0.14551394822819805,0.125,0.0,0.021942337075458514,3,2,11.2417
126,0.1415730337078652,0.0,1.0,0.34656948982156316,0.0,0.0,0.015126992566498259,4,2,7.75
127,0.14269662921348317,1.0,1.0,0.2963056044232219,0.0,0.0,0.01393967004027879,2,2,7.1417
128,0.14382022471910114,1.0,1.0,0.34656948982156316,0.125,0.16666666666666666,0.04364049521284362,3,3,22.3583
129,0.14494382022471913,0.0,1.0,0.5601910027645137,0.0,0.0,0.013614293309848433,2,2,6.975
130,0.1460674157303371,0.0,1.0,0.4093993465694898,0.0,0.0,0.015411575213749286,3,2,7.8958
131,0.14719101123595507,0.0,1.0,0.24604171902488062,0.0,0.0,0.013760683560491965,2,2,7.05
132,0.14831460674157307,0.0,1.0,0.5853229454636844,0.125,0.0,0.028302115124416098,2,3,14.5
133,0.14943820224719104,1.0,0.5,0.35913546117114853,0.125,0.0,0.050748620223090936,2,3,26.0
134,0.150561797752809,0.0,0.5,0.3088715757728072,0.0,0.0,0.025374310111545468,2,2,13.0
135,0.15168539325842698,0.0,0.5,0.2837396330736366,0.0,0.0,0.02936744577509929,3,2,15.0458
136,0.15280898876404497,1.0,0.0,0.2334757476752953,0.0,0.3333333333333333,0.051301584996521765,2,3,26.2833
137,0.15393258426966294,0.0,0.0,0.4596632319678311,0.125,0.0,0.10364429745562033,2,2,53.1
138,0.1550561797752809,0.0,1.0,0.19577783362653933,0.0,0.0,0.01798980030808316,2,2,9.2167
139,0.1561797752808989,0.0,0.0,0.2963056044232219,0.0,0.0,0.15458810467956932,3,2,79.2
140,0.15730337078651688,0.0,1.0,0.34656948982156316,0.0,0.3333333333333333,0.029757819776815374,3,3,15.2458
141,0.15842696629213485,1.0,1.0,0.2711736617240512,0.0,0.0,0.015126992566498259,2,3,7.75
142,0.15955056179775284,1.0,1.0,0.2963056044232219,0.125,0.0,0.030937139635999665,2,3,15.85
143,0.1606741573033708,0.0,1.0,0.2334757476752953,0.0,0.0,0.013175122557917838,4,2,6.75
144,0.16179775280898878,0.0,0.5,0.22090977632571,0.0,0.0,0.022446505098674838,2,2,11.5
145,0.16292134831460675,0.0,0.5,0.2334757476752953,0.125,0.16666666666666666,0.07173122281533045,2,2,36.75
146,0.16404494382022475,1.0,1.0,0.33400351847197784,0.0,0.0,0.015216388212891242,2,2,7.7958
147,0.16516853932584272,0.0,1.0,0.10781603417944208,0.25,0.3333333333333333,0.06709553154495196,2,3,34.375
148,0.1662921348314607,0.0,0.5,0.4533802462930384,0.0,0.3333333333333333,0.050748620223090936,2,2,26.0
149,0.16741573033707868,0.0,0.5,0.5224930887157577,0.0,0.0,0.025374310111545468,2,2,13.0
150,0.16853932584269665,0.0,0.5,0.6355868308620256,0.0,0.0,0.02444717185746977,2,2,12.525
151,0.16966292134831462,1.0,0.0,0.2711736617240512,0.125,0.0,0.12999454257145598,2,3,66.6
152,0.17078651685393262,0.0,1.0,0.6921337019351597,0.0,0.0,0.015712553569072387,2,2,8.05
153,0.1719101123595506,0.0,1.0,0.5036441316913798,0.0,0.3333333333333333,0.028302115124416098,2,2,14.5
154,0.17303370786516856,0.0,1.0,0.34656948982156316,0.0,0.0,0.014273049437744325,2,2,7.3125
155,0.17415730337078655,0.0,0.0,0.6355868308620256,0.0,0.16666666666666666,0.11980421963065935,3,2,61.3792
156,0.17528089887640452,1.0,1.0,0.19577783362653933,0.0,0.0,0.015094396337354966,4,3,7.7333
157,0.1764044943820225,0.0,1.0,0.37170143252073384,0.0,0.0,0.015712553569072387,2,2,8.05
158,0.17752808988764046,0.0,1.0,0.34656948982156316,0.0,0.0,0.016908073949327893,2,2,8.6625
159,0.17865168539325846,0.0,1.0,0.34656948982156316,1.0,0.3333333333333333,0.13575255909676825,2,2,69.55
160,0.17977528089887643,0.0,1.0,0.5476250314149284,0.0,0.16666666666666666,0.031425107138144774,2,2,16.1
161,0.1808988764044944,1.0,0.5,0.49736114601658704,0.0,0.0,0.030741952635141623,2,3,15.75
162,0.1820224719101124,0.0,1.0,0.32143754712239253,0.0,0.0,0.015175789316712771,2,2,7.775
163,0.18314606741573036,0.0,1.0,0.20834380497612465,0.0,0.0,0.016908073949327893,2,2,8.6625
164,0.18426966292134833,0.0,1.0,0.007288263382759488,0.5,0.16666666666666666,0.07746484096553544,2,2,39.6875
165,0.18539325842696633,1.0,1.0,0.10781603417944208,0.0,0.3333333333333333,0.04006213192611313,2,2,20.525
166,0.1865168539325843,1.0,0.0,0.34656948982156316,0.0,0.16666666666666666,0.10735285047192313,2,3,55.0
167,0.18764044943820227,0.0,1.0,0.5601910027645137,0.125,0.6666666666666666,0.05445717323939373,2,3,27.9
168,0.18876404494382024,0.0,0.0,0.34656948982156316,0.0,0.0,0.050602229972447406,2,2,25.925
169,0.18988764044943823,0.0,1.0,0.34656948982156316,0.0,0.0,0.11027245763075773,2,2,56.4958
170,0.1910112359550562,0.0,0.0,0.7612465443578789,0.0,0.0,0.06538764528744409,2,2,33.5
171,0.19213483146067417,0.0,1.0,0.04498617743151546,0.5,0.16666666666666666,0.05684821399990475,4,2,29.125
172,0.19325842696629217,1.0,1.0,0.007288263382759488,0.125,0.16666666666666666,0.021730754366528396,2,3,11.1333
173,0.19438202247191014,0.0,1.0,0.2586076903744659,0.0,0.0,0.015468569817999833,2,2,7.925
174,0.1955056179775281,0.0,0.0,0.6984166876099522,0.0,0.0,0.05991421140938287,3,2,30.6958
175,0.1966292134831461,0.0,1.0,0.22090977632571,0.125,0.16666666666666666,0.015330377421392339,2,2,7.8542
176,0.19775280898876407,0.0,1.0,0.34656948982156316,0.375,0.16666666666666666,0.049707687947515,2,2,25.4667
177,0.19887640449438204,0.0,0.0,0.6230208595124404,0.0,0.0,0.05604306762136532,3,3,28.7125
178,0.20000000000000004,0.0,0.5,0.37170143252073384,0.0,0.0,0.025374310111545468,2,2,13.0
179,0.201123595505618,0.0,1.0,0.4470972606182458,0.0,0.0,0.0,2,2,0.0
180,0.20224719101123598,0.0,1.0,0.34656948982156316,1.0,0.3333333333333333,0.13575255909676825,2,3,69.55
181,0.20337078651685395,0.0,0.5,0.34656948982156316,0.0,0.0,0.02937564362913533,3,2,15.05
182,0.20449438202247194,0.0,1.0,0.10781603417944208,0.5,0.3333333333333333,0.06126431989431795,2,2,31.3875
183,0.2056179775280899,1.0,0.5,0.007288263382759488,0.25,0.16666666666666666,0.07612293033463641,2,2,39.0
184,0.20674157303370788,1.0,1.0,0.04498617743151546,0.0,0.3333333333333333,0.04298993693898376,2,3,22.025
185,0.20786516853932588,0.0,0.0,0.34656948982156316,0.0,0.0,0.09759350042902103,2,2,50.0
186,0.20898876404494385,1.0,1.0,0.34656948982156316,0.125,0.0,0.030253985132996517,4,3,15.5
187,0.21011235955056182,1.0,0.0,0.5601910027645137,0.0,0.0,0.051822148727810165,2,2,26.55
188,0.2112359550561798,0.0,1.0,0.49736114601658704,0.125,0.16666666666666666,0.030253985132996517,4,2,15.5
189,0.21235955056179778,0.0,1.0,0.4470972606182458,0.0,0.0,0.015411575213749286,2,2,7.8958
190,0.21348314606741575,1.0,0.5,0.39683337521990447,0.0,0.0,0.025374310111545468,2,3,13.0
191,0.21460674157303372,0.0,0.5,0.2334757476752953,0.0,0.0,0.025374310111545468,2,2,13.0
192,0.21573033707865172,1.0,1.0,0.2334757476752953,0.125,0.0,0.015330377421392339,2,3,7.8542
193,0.2168539325842697,1.0,0.5,0.032420206081930136,0.125,0.16666666666666666,0.050748620223090936,2,2,26.0
194,0.21797752808988766,1.0,0.0,0.5476250314149284,0.0,0.0,0.05410739813385612,3,3,27.7208
195,0.21910112359550565,1.0,0.0,0.723548630309123,0.0,0.0,0.2859895551532101,3,3,146.5208
196,0.22022471910112362,0.0,1.0,0.34656948982156316,0.0,0.0,0.015126992566498259,4,2,7.75
197,0.2213483146067416,0.0,1.0,0.5224930887157577,0.0,0.16666666666666666,0.01640390592611157,2,2,8.4042
198,0.2224719101123596,1.0,1.0,0.34656948982156316,0.0,0.0,0.015126992566498259,4,3,7.75
199,0.22359550561797756,0.0,0.5,0.2963056044232219,0.0,0.0,0.025374310111545468,2,3,13.0
200,0.22471910112359553,0.0,1.0,0.34656948982156316,0.0,0.0,0.018542765081513996,2,2,9.5
201,0.22584269662921352,0.0,1.0,0.34656948982156316,1.0,0.3333333333333333,0.13575255909676825,2,2,69.55
202,0.2269662921348315,0.0,1.0,0.4219653179190751,0.0,0.0,0.012678957201736696,2,2,6.4958
203,0.22808988764044946,0.0,1.0,0.5664739884393064,0.0,0.0,0.014102260811993537,3,2,7.225
204,0.22921348314606743,1.0,1.0,0.22090977632571,0.0,0.0,0.015712553569072387,2,2,8.05
205,0.23033707865168543,0.0,1.0,0.01985423473234481,0.0,0.16666666666666666,0.02042143996477265,2,3,10.4625
206,0.2314606741573034,0.0,1.0,0.39683337521990447,0.125,0.0,0.030937139635999665,2,2,15.85
207,0.23258426966292137,1.0,1.0,0.32143754712239253,0.0,0.0,0.036670757786204655,3,2,18.7875
208,0.23370786516853936,1.0,1.0,0.19577783362653933,0.0,0.0,0.015126992566498259,4,3,7.75
209,0.23483146067415733,1.0,0.0,0.49736114601658704,0.0,0.0,0.060507970265993034,3,2,31.0
210,0.2359550561797753,0.0,1.0,0.2963056044232219,0.0,0.0,0.013760683560491965,2,2,7.05
211,0.2370786516853933,1.0,0.5,0.4345312892686604,0.0,0.0,0.04098927018018883,2,3,21.0
212,0.23820224719101127,0.0,1.0,0.2711736617240512,0.0,0.0,0.014151057562208049,2,2,7.25
213,0.23932584269662924,0.0,0.5,0.37170143252073384,0.0,0.0,0.025374310111545468,2,2,13.0
214,0.24044943820224723,0.0,1.0,0.34656948982156316,0.125,0.0,0.015126992566498259,4,2,7.75
215,0.2415730337078652,1.0,0.0,0.38426740387031916,0.125,0.0,0.22109807522194713,3,3,113.275
216,0.24269662921348317,1.0,1.0,0.33400351847197784,0.0,0.0,0.015468569817999833,2,3,7.925
217,0.24382022471910114,0.0,0.5,0.5224930887157577,0.125,0.0,0.05270049023167135,2,2,27.0
218,0.24494382022471914,1.0,0.0,0.39683337521990447,0.0,0.0,0.14891148113361488,3,3,76.2917
219,0.2460674157303371,0.0,0.5,0.37170143252073384,0.0,0.0,0.020494635090094415,2,2,10.5
220,0.24719101123595508,1.0,1.0,0.19577783362653933,0.0,0.0,0.015712553569072387,2,2,8.05
221,0.24831460674157307,0.0,0.5,0.33400351847197784,0.0,0.0,0.025374310111545468,2,2,13.0
222,0.24943820224719104,0.0,1.0,0.6355868308620256,0.0,0.0,0.015712553569072387,2,2,8.05
223,0.250561797752809,0.0,1.0,0.34656948982156316,0.0,0.0,0.015411575213749286,2,2,7.8958
224,0.251685393258427,1.0,0.0,0.4722292033174164,0.125,0.0,0.17566830077223786,2,2,90.0
225,0.25280898876404495,0.0,1.0,0.2711736617240512,0.0,0.0,0.018249984580226933,2,2,9.35
226,0.253932584269663,1.0,0.5,0.2334757476752953,0.0,0.0,0.020494635090094415,2,2,10.5
227,0.25505617977528094,0.0,1.0,0.2523247046996733,0.0,0.0,0.014151057562208049,2,2,7.25
228,0.2561797752808989,0.0,0.5,0.22090977632571,0.0,0.0,0.025374310111545468,2,2,13.0
229,0.2573033707865169,0.0,1.0,0.34656948982156316,0.375,0.16666666666666666,0.049707687947515,2,3,25.4667
230,0.25842696629213485,1.0,0.0,0.4345312892686604,0.125,0.0,0.16293234896625058,2,3,83.475
231,0.2595505617977528,0.0,1.0,0.35913546117114853,0.0,0.0,0.015175789316712771,2,2,7.775
232,0.2606741573033708,0.0,0.5,0.7361146016587082,0.0,0.0,0.026350245115835676,2,2,13.5
233,0.2617977528089888,1.0,1.0,0.05755214878110078,0.5,0.3333333333333333,0.06126431989431795,2,3,31.3875
234,0.2629213483146068,0.0,0.5,0.2963056044232219,0.0,0.0,0.020494635090094415,2,2,10.5
235,0.26404494382022475,0.0,1.0,0.34656948982156316,0.0,0.0,0.014736618564782174,2,3,7.55
236,0.2651685393258427,0.0,0.5,0.5476250314149284,0.125,0.0,0.050748620223090936,2,2,26.0
237,0.2662921348314607,1.0,0.5,0.09525006282985675,0.0,0.3333333333333333,0.05123658772523604,2,3,26.25
238,0.26741573033707866,0.0,0.5,0.2334757476752953,0.0,0.0,0.020494635090094415,2,2,10.5
239,0.2685393258426967,0.0,0.5,0.4093993465694898,0.0,0.0,0.023959204355324663,2,2,12.275
240,0.26966292134831465,0.0,1.0,0.34656948982156316,0.125,0.0,0.028212719478023115,3,3,14.4542
241,0.2707865168539326,1.0,1.0,0.34656948982156316,0.125,0.0,0.030253985132996517,4,3,15.5
242,0.2719101123595506,0.0,0.5,0.35913546117114853,0.0,0.0,0.020494635090094415,2,2,10.5
243,0.27303370786516856,0.0,1.0,0.2711736617240512,0.0,0.0,0.013907073811135496,2,2,7.125
244,0.27415730337078653,0.0,1.0,0.37170143252073384,0.0,0.0,0.014102260811993537,3,2,7.225
245,0.2752808988764045,0.0,0.0,0.5476250314149284,0.25,0.0,0.17566830077223786,4,2,90.0
246,0.2764044943820225,0.0,1.0,0.3088715757728072,0.0,0.0,0.015175789316712771,2,3,7.775
247,0.2775280898876405,1.0,0.5,0.2963056044232219,0.0,0.3333333333333333,0.028302115124416098,2,3,14.5
248,0.27865168539325846,1.0,0.0,0.4596632319678311,0.125,0.16666666666666666,0.10257896680493714,2,2,52.5542
249,0.27977528089887643,0.0,0.5,0.6732847449107816,0.125,0.0,0.050748620223090936,2,2,26.0
250,0.2808988764044944,0.0,1.0,0.34656948982156316,0.0,0.0,0.014151057562208049,2,2,7.25
251,0.28202247191011237,0.0,1.0,0.35913546117114853,0.125,0.16666666666666666,0.02042143996477265,2,3,10.4625
252,0.2831460674157304,0.0,0.0,0.7738125157074642,0.0,0.0,0.051822148727810165,2,2,26.55
253,0.28426966292134837,0.0,1.0,0.37170143252073384,0.125,0.0,0.031425107138144774,2,2,16.1
254,0.28539325842696633,0.0,1.0,0.5099271173661725,0.0,0.3333333333333333,0.039452172548431745,2,3,20.2125
